6.2800	0.1639	0.0000	38.2328	0.0000	6.2535	10.7126
6.2800	0.1634	0.0000	38.6234	0.0000	6.2527	10.7563
6.2800	0.0717	0.0000	49.8154	0.0000	6.3343	10.7996
6.2800	0.1199	0.0000	54.6785	0.0000	6.2888	10.8429
6.2800	0.0057	0.0000	36.0047	0.0000	6.4037	10.8867
6.2800	0.0769	0.0000	105.8874	0.0000	6.3560	10.9300
6.2800	0.1735	0.0000	62.1850	0.0000	6.2452	10.9729
6.2800	0.0869	0.0000	76.5328	0.0000	6.3321	11.0170
6.2800	0.1873	0.0000	88.5491	0.0000	6.2308	11.0592
6.2800	0.2682	0.0000	71.0917	0.0000	6.1489	11.1030
6.2800	0.1105	0.0000	30.7580	0.0000	6.3037	11.1459
6.2800	0.0224	0.0000	63.4372	0.0000	6.3899	11.1896
6.2800	0.1006	0.0000	64.3331	0.0000	6.3209	11.2326
6.2800	0.1506	0.0000	69.9018	0.0000	6.2658	11.2755
6.2800	0.2649	0.0000	89.2502	0.0000	6.1482	11.3196
6.2800	-0.2557	0.0000	-113.0216	0.0000	6.6559	11.3633
6.2800	0.2217	0.0000	144.3703	0.0000	6.1792	11.4063
6.2800	0.1762	0.0000	101.7055	0.0000	6.2249	11.4500
6.2800	0.0497	0.0000	20.0817	0.0000	6.3447	11.4930
6.2800	0.2714	0.0000	91.9760	0.0000	6.1246	11.5352
6.2800	0.2120	0.0000	100.9106	0.0000	6.1871	11.5785
6.2800	0.1779	0.0000	121.9329	0.0000	6.2241	11.6218
6.2800	0.0522	0.0000	78.3711	0.0000	6.3433	11.6659
6.2800	0.0629	0.0000	7.1523	0.0000	6.3306	11.7100
6.2800	-0.0999	0.0000	17.7840	0.0000	6.5730	11.7541
6.2800	0.0432	0.0000	16.9273	0.0000	6.3392	11.7975
6.2800	0.1666	0.0000	116.4131	0.0000	6.2205	11.8400
6.2800	0.0126	0.0000	1.6203	0.0000	6.3791	11.8826
6.2800	0.1944	0.0000	111.0358	0.0000	6.2044	11.9263
6.2800	0.2019	0.0000	76.9042	0.0000	6.2050	11.9689
6.2800	0.2686	0.0000	71.2835	0.0000	6.1492	12.0099
6.2800	0.1978	0.0000	131.2428	0.0000	6.2249	12.0536
6.2800	0.1248	0.0000	57.3633	0.0000	6.2947	12.0974
6.2800	0.1498	0.0000	50.6909	0.0000	6.2656	12.1418
6.2800	0.0225	0.0000	63.5788	0.0000	6.3867	12.1859
6.2800	0.2330	0.0000	149.8969	0.0000	6.1833	12.2277
6.2800	0.2261	0.0000	69.2698	0.0000	6.1895	12.2711
6.2800	-0.0837	0.0000	-85.2249	0.0000	6.4923	12.3152
6.2800	0.1611	0.0000	56.0287	0.0000	6.2493	12.3593
6.2800	0.2026	0.0000	38.9926	0.0000	6.2119	12.3999
6.2800	0.2511	0.0000	139.8145	0.0000	6.1641	12.4444
6.2800	0.0464	0.0000	37.4151	0.0000	6.3574	12.4870
6.2800	0.1101	0.0000	88.7178	0.0000	6.2992	12.5296
6.2800	-0.0009	0.0000	67.5485	0.0000	6.5002	12.5725
6.2800	0.2016	0.0000	95.7167	0.0000	6.2011	12.6147
6.2800	0.0482	0.0000	76.4064	0.0000	6.3504	12.6588
6.2800	0.2935	0.0000	141.2560	0.0000	6.1157	12.7017
6.2800	-0.1106	0.0000	-60.2232	0.0000	6.5069	12.7466
6.2800	-0.0662	0.0000	19.4214	0.0000	6.4593	12.7896
6.2800	0.0731	0.0000	88.8692	0.0000	6.3246	12.8321
6.2800	0.1531	0.0000	71.2696	0.0000	6.2457	12.8751
6.2800	0.2904	0.0000	101.3957	0.0000	6.1125	12.9196
6.2800	0.1342	0.0000	80.9491	0.0000	6.2755	12.9618
6.2800	0.0377	0.0000	13.6658	0.0000	6.3723	13.0055
6.2800	0.1279	0.0000	77.8307	0.0000	6.2819	13.0480
6.2800	0.1392	0.0000	102.5863	0.0000	6.2692	13.0918
6.2800	0.0745	0.0000	12.7426	0.0000	6.3325	13.1355
6.2800	0.3751	0.0000	124.4353	0.0000	6.0367	13.1784
6.2800	0.2488	0.0000	54.5800	0.0000	6.1106	13.2218
6.2800	0.1280	0.0000	39.5320	0.0000	6.2817	13.2647
6.2800	0.2264	0.0000	88.5687	0.0000	6.1911	13.3080
6.2800	-0.0151	0.0000	-12.7344	0.0000	6.4299	13.3522
6.2800	0.0644	0.0000	7.8026	0.0000	6.3430	13.3951
6.2800	0.1230	0.0000	56.1917	0.0000	6.2864	13.4392
6.2800	0.2413	0.0000	134.5269	0.0000	6.1719	13.4818
6.2800	0.1912	0.0000	71.0224	0.0000	6.2249	13.5247
6.2800	0.3106	0.0000	111.4336	0.0000	6.1023	13.5684
6.2800	-0.0896	0.0000	23.8384	0.0000	6.5121	13.6122
6.2800	0.0041	0.0000	55.0709	0.0000	6.4082	13.6547
6.2800	0.0907	0.0000	97.5404	0.0000	6.3208	13.6977
6.2800	0.0024	0.0000	53.5363	0.0000	6.4085	13.7410
6.2800	0.2514	0.0000	81.8807	0.0000	6.1595	13.7840
6.2800	0.0746	0.0000	12.8726	0.0000	6.3357	13.8281
6.2800	0.0369	0.0000	-5.8609	0.0000	6.3682	13.8718
6.2800	0.2355	0.0000	112.3203	0.0000	6.1700	13.9140
6.2800	0.2378	0.0000	55.9465	0.0000	6.1752	13.9569
6.2800	0.0601	0.0000	82.2724	0.0000	6.3535	14.0018
6.2800	0.1410	0.0000	46.1200	0.0000	6.2744	14.0455
6.2800	0.3271	0.0000	119.6122	0.0000	6.0952	14.0873
6.2800	0.2627	0.0000	144.9379	0.0000	6.1653	14.1295
6.2800	0.0290	0.0000	82.2906	0.0000	6.4124	14.1740
6.2800	0.0729	0.0000	68.9250	0.0000	6.3553	14.2169
6.2800	0.0299	0.0000	28.7750	0.0000	6.4016	14.2603
6.2800	0.0845	0.0000	75.2103	0.0000	6.3405	14.3044
